"","quad","year","track_id","size_t0","logsize_t0","survives","size_t1"
"254","gzgz_5b",1998,"BUCDAC_1998_12",0.000420456506026882,-7.77416951784414,0,NA
"255","gzgz_5b",1998,"BUCDAC_1998_13",0.000320360324201966,-8.04606418251665,1,0.00788211407016775
"256","gzgz_5b",1999,"BUCDAC_1998_13",0.00788211407016775,-4.84315912807759,0,NA
"257","gzgz_5b",1998,"BUCDAC_1998_14",0.00116249713966808,-6.75718488100636,1,0.000949795216170251
"258","gzgz_5b",1999,"BUCDAC_1998_14",0.000949795216170251,-6.95926415853255,1,0.0126442747437587
"259","gzgz_5b",2001,"BUCDAC_1998_14",0.0126442747437587,-4.3705507556843,1,0.00287575130013826
"260","gzgz_5b",2002,"BUCDAC_1998_14",0.00287575130013826,-5.85144131708419,0,NA
"261","gzgz_5b",1998,"BUCDAC_1998_15",0.000595771386047526,-7.4256535449419,1,0.000357815233105283
"262","gzgz_5b",1999,"BUCDAC_1998_15",0.000357815233105283,-7.93549381343794,0,NA
"263","gzgz_5b",1998,"BUCDAC_1998_16",0.00107949028627903,-6.83126630640188,1,2.5e-05
"264","gzgz_5b",1999,"BUCDAC_1998_16",2.5e-05,-10.5966347330961,0,NA
"265","gzgz_5b",1998,"BUCDAC_1998_17",0.00104153057744643,-6.8670639386482,0,NA
"266","gzgz_5b",1998,"BUCDAC_1998_18",0.000194060227546681,-8.54734199580942,0,NA
"267","gzgz_5b",1998,"BUCDAC_1998_19",0.000938027640459086,-6.97173114195182,1,0.00847369418344586
"268","gzgz_5b",1999,"BUCDAC_1998_19",0.00847369418344586,-4.77078871623641,1,0.00194833998562123
"269","gzgz_5b",2001,"BUCDAC_1998_19",0.00194833998562123,-6.24077755838411,0,NA
"270","gzgz_5b",1998,"BUCDAC_1998_2",0.000723071143206227,-7.23200294063786,1,0.00437850360478591
"271","gzgz_5b",1999,"BUCDAC_1998_2",0.00437850360478591,-5.4310482557099,0,NA
"272","gzgz_5b",1998,"BUCDAC_1998_20",0.000699721052816274,-7.26482879831824,0,NA
"273","gzgz_5b",1998,"BUCDAC_1998_21",0.000946264796774081,-6.96298811605712,1,0.00315792823824034
"274","gzgz_5b",1999,"BUCDAC_1998_21",0.00315792823824034,-5.75783908720664,1,0.0134530888410794
"275","gzgz_5b",2001,"BUCDAC_1998_21",0.0134530888410794,-4.30854654568879,0,NA
"276","gzgz_5b",1998,"BUCDAC_1998_22",0.000184923468072982,-8.59556850456964,1,0.00256716291242427
"277","gzgz_5b",1999,"BUCDAC_1998_22",0.00256716291242427,-5.9649539149759,0,NA
"278","gzgz_5b",1998,"BUCDAC_1998_23",0.00046984495521211,-7.66310780021081,1,0.0048538120080337
"279","gzgz_5b",1999,"BUCDAC_1998_23",0.0048538120080337,-5.32799090171621,1,0.00218935561524029
"280","gzgz_5b",2001,"BUCDAC_1998_23",0.00218935561524029,-6.124148018067,0,NA
"281","gzgz_5b",1998,"BUCDAC_1998_24",0.000718255597891957,-7.23868506634206,1,0.00194829859715356
"282","gzgz_5b",1999,"BUCDAC_1998_24",0.00194829859715356,-6.24079880154885,0,NA
"283","gzgz_5b",1998,"BUCDAC_1998_25",0.000872865128880592,-7.04372950560543,1,0.0130268698590976
"284","gzgz_5b",1999,"BUCDAC_1998_25",0.0130268698590976,-4.34074114240661,1,0.00112582119567298
"285","gzgz_5b",2001,"BUCDAC_1998_25",0.00112582119567298,-6.78924255790161,0,NA
"286","gzgz_5b",1998,"BUCDAC_1998_26",0.000216300825845527,-8.43884040695649,0,NA
"287","gzgz_5b",1998,"BUCDAC_1998_27",0.000242901492590955,-8.32285457709666,0,NA
"288","gzgz_5b",1998,"BUCDAC_1998_28",8.40883322003645e-05,-9.38364273782353,0,NA
"289","gzgz_5b",1998,"BUCDAC_1998_29",0.000108776728833167,-9.12621313582107,0,NA
"290","gzgz_5b",1998,"BUCDAC_1998_3",0.00105550456211528,-6.8537363684538,1,0.00695310782694
"291","gzgz_5b",1999,"BUCDAC_1998_3",0.00695310782694,-4.96856655001197,0,NA
"292","gzgz_5b",1998,"BUCDAC_1998_30",0.00105643201305924,-6.8528580740822,1,0.00218872320083635
"293","gzgz_5b",1999,"BUCDAC_1998_30",0.00218872320083635,-6.12443691848881,0,NA
"294","gzgz_5b",1998,"BUCDAC_1998_31",0.000178548863254584,-8.6306482504824,0,NA
"295","gzgz_5b",1998,"BUCDAC_1998_32",2.50000000000001e-05,-10.5966347330961,0,NA
"296","gzgz_5b",1998,"BUCDAC_1998_33",2.50000000000001e-05,-10.5966347330961,0,NA
"297","gzgz_5b",1998,"BUCDAC_1998_34",2.50000000000001e-05,-10.5966347330961,1,0.00129540788815991
"298","gzgz_5b",1999,"BUCDAC_1998_34",0.00129540788815991,-6.64892966187171,0,NA
"299","gzgz_5b",1998,"BUCDAC_1998_35",2.5e-05,-10.5966347330961,0,NA
"300","gzgz_5b",1998,"BUCDAC_1998_36",2.50000000000001e-05,-10.5966347330961,0,NA
"301","gzgz_5b",1998,"BUCDAC_1998_37",2.50000000000001e-05,-10.5966347330961,0,NA
"302","gzgz_5b",1998,"BUCDAC_1998_38",2.5e-05,-10.5966347330961,0,NA
"303","gzgz_5b",1998,"BUCDAC_1998_39",2.49999999999994e-05,-10.5966347330961,1,0.00423584711940045
"304","gzgz_5b",1999,"BUCDAC_1998_39",0.00423584711940045,-5.46417194268736,0,NA
"305","gzgz_5b",1998,"BUCDAC_1998_4",0.000898054896194485,-7.01527935991084,1,0.00278367604112635
"306","gzgz_5b",1999,"BUCDAC_1998_4",0.00278367604112635,-5.88398290781879,0,NA
"307","gzgz_5b",1998,"BUCDAC_1998_40",2.49999999999995e-05,-10.5966347330961,1,2.49999999999995e-05
"308","gzgz_5b",1999,"BUCDAC_1998_40",2.49999999999995e-05,-10.5966347330961,0,NA
"309","gzgz_5b",1998,"BUCDAC_1998_41",2.49999999999995e-05,-10.5966347330961,1,0.00352280599786666
"310","gzgz_5b",1999,"BUCDAC_1998_41",0.00352280599786666,-5.64849744844935,1,0.0153185631338881
"311","gzgz_5b",2001,"BUCDAC_1998_41",0.0153185631338881,-4.17868990928445,1,2.50000000000001e-05
"312","gzgz_5b",2002,"BUCDAC_1998_41",2.50000000000001e-05,-10.5966347330961,0,NA
